Transaction ID,Product ID,Customer ID,Status,Created At,Campaign,SKU,Price,QTY,Discount,Shipping Cost,Total Revenue,Category Name,Payment Method
ID-3308,742281,6470,,2023-10-10,Campaign 10/10,KABSTI5A04478DE984B,2.35E+06,1,0.00E+00,0,"2,350,000",Kids & Baby,Instant Payment
ID-77,724141,84411,,2023-10-10,Campaign 10/10,MEFDEA59F1EE63715D7-L,6.99E+06,1,0.00E+00,0,"6,990,000",Men's Fashion,COD
ID-2686,738628,29113,,2023-10-10,Campaign 10/10,SOGMAY5A2F7FBEF3C22,3.85E+06,1,0.00E+00,0,"3,850,000",Soghaat,COD
ID-2583,737575,82599,,2023-10-10,Campaign 10/10,MATAPP5A3777F9E81F1,2.95E+06,1,0.00E+00,0,"2,950,000",Mobiles & Tablets,Instant Payment
ID-1630,732179,84920,,2023-10-10,Campaign 10/10,BAGLAG5A0AFADA5B985,2.40E+06,1,0.00E+00,0,"2,400,000",Beauty & Grooming,Credit Card
ID-2999,740274,82051,,2023-10-10,Campaign 10/10,MATBIZ5A702883454FE,1.08E+06,1,1.08E+05,0,"972,000",Mobiles & Tablets,COD
ID-626,728005,84896,,2023-10-10,Campaign 10/10,SOGMDF5A09BC0C28DAD,2.25E+06,2,0.00E+00,0,"4,500,000",Soghaat,COD
ID-240,725892,84684,,2023-10-10,Campaign 10/10,SOGALM5A2FD85BCB43E,1.76E+06,1,0.00E+00,0,"1,760,000",Soghaat,COD
ID-1468,731654,68663,,2023-10-10,Campaign 10/10,HASWON59F96389C454F,2.97E+06,1,0.00E+00,0,"2,970,000",Health & Sports,Instant Payment
ID-1458,731477,47543,,2023-10-10,Campaign 10/10,MEFWIN5A263D658280B,3.49E+06,2,0.00E+00,0,"6,980,000",Men's Fashion,COD
ID-1282,730943,54657,,2023-10-10,Campaign 10/10,SOGALM5A2FD85ACEF38,2.32E+06,1,0.00E+00,0,"2,320,000",Soghaat,COD
ID-452,726823,83855,,2023-10-10,Campaign 10/10,FIN5A376F5DE2481,9.00E+05,1,9.00E+04,0,"810,000",Superstore,Instant Payment
ID-2030,734494,66959,,2023-10-10,Campaign 10/10,SUN5A099F4D8C486,4.80E+06,1,0.00E+00,0,"4,800,000",Superstore,COD
ID-3431,742391,87215,,2023-10-10,Campaign 10/10,HALKAR5A7C1436C6F7E,2.70E+06,1,0.00E+00,0,"2,700,000",Home & Living,COD
ID-297,726071,84704,,2023-10-10,Campaign 10/10,HALNIC5A1EA4DB8DB96,7.50E+06,1,0.00E+00,0,"7,500,000",Home & Living,COD
ID-2800,739105,85349,,2023-10-10,Campaign 10/10,HALSHO59F83725F3597,5.98E+06,1,5.98E+05,0,"5,382,000",Home & Living,COD
ID-1772,732911,85670,,2023-10-10,Campaign 10/10,MEFAYB59FAB690603B4,4.49E+06,1,0.00E+00,0,"4,490,000",Men's Fashion,Instant Payment
ID-1385,731160,67007,,2023-10-10,Campaign 10/10,BAGDOV5A099F4EF3FFA,3.70E+06,1,0.00E+00,0,"3,700,000",Beauty & Grooming,COD
ID-1585,732055,85543,,2023-10-10,Campaign 10/10,BAGAMA5A4B7B470DB58,6.90E+06,2,0.00E+00,0,"13,800,000",Beauty & Grooming,COD
ID-1937,733752,85598,,2023-10-10,Campaign 10/10,JAV59AC6B6323CF0,6.50E+06,2,0.00E+00,0,"13,000,000",Superstore,COD
ID-1953,733783,85839,,2023-10-10,Campaign 10/10,HASASA5A54B0F2011BC,4.99E+06,1,0.00E+00,0,"4,990,000",Health & Sports,COD
ID-2238,735324,42588,,2023-10-10,Campaign 10/10,HASQAR5A618CD032D09,1.70E+06,1,1.70E+05,0,"1,530,000",Health & Sports,Instant Payment
ID-1094,729958,69037,,2023-10-10,Campaign 10/10,MATAUD5A4B2342D8C0C,2.99E+06,1,2.99E+05,0,"2,691,000",Mobiles & Tablets,Instant Payment
ID-444,727187,79807,,2023-10-10,Campaign 10/10,MEFBUY59B7C3DDC2CA3-42,3.75E+06,1,0.00E+00,0,"3,750,000",Men's Fashion,COD
ID-938,729385,85149,,2023-10-10,Campaign 10/10,MEFALH59ACE4FAEF4C2,7.99E+06,1,0.00E+00,0,"7,990,000",Men's Fashion,COD
ID-2291,735461,54076,,2023-10-10,Campaign 10/10,SUN5A099F4D8C486,4.80E+06,2,4.80E+05,0,"9,120,000",Superstore,Instant Payment
ID-510,727845,38410,,2023-10-10,Campaign 10/10,MATBIG59AC913C09C0B,7.20E+06,1,0.00E+00,0,"7,200,000",Mobiles & Tablets,COD
ID-2344,736397,63334,,2023-10-10,Campaign 10/10,MEFHED59D33F294A6A6,1.24E+06,1,1.24E+05,0,"1,116,000",Men's Fashion,Instant Payment
ID-1889,733372,85758,,2023-10-10,Campaign 10/10,MEFBNB5A58A8F9C2207-L,8.99E+06,1,0.00E+00,0,"8,990,000",Men's Fashion,COD
ID-1333,731281,219,,2023-10-10,Campaign 10/10,MEFOXF5A53505B76C7E-S,3.75E+06,1,0.00E+00,0,"3,750,000",Men's Fashion,COD
ID-3140,740918,73935,,2023-10-10,Campaign 10/10,HALSHO59F8669F78A2D,1.53E+06,1,0.00E+00,0,"1,530,000",Home & Living,COD
ID-786,728869,85064,,2023-10-10,Campaign 10/10,JAV59AC6B6323CF0,6.50E+06,2,0.00E+00,0,"13,000,000",Superstore,COD
ID-637,728190,84921,,2023-10-10,Campaign 10/10,WOFBIN5A44A704F2E84,7.99E+06,1,0.00E+00,0,"7,990,000",Women's Fashion,COD
ID-742,728776,18319,,2023-10-10,Campaign 10/10,KABQUI5A040B75AF47F,6.13E+06,1,0.00E+00,0,"6,130,000",Kids & Baby,COD
ID-2919,739507,86643,,2023-10-10,Campaign 10/10,HASACO5A32718CC1BC7,6.00E+06,1,6.00E+05,0,"5,400,000",Health & Sports,COD
ID-3012,740053,85775,,2023-10-10,Campaign 10/10,HASQAR5A53698E5B971,1.33E+06,1,0.00E+00,0,"1,330,000",Health & Sports,COD
ID-1727,733012,10446,,2023-10-10,Campaign 10/10,SOGAMB5A09BA2372A3B,1.20E+06,1,0.00E+00,0,"1,200,000",Soghaat,Credit Card
ID-1954,733786,85840,,2023-10-10,Campaign 10/10,MEFSHA59EDF9DBBAED7,4.98E+06,1,0.00E+00,0,"4,980,000",Men's Fashion,COD
ID-1678,732494,9351,,2023-10-10,Campaign 10/10,KNO59D64DAF36939,2.70E+05,2,2.70E+04,0,"513,000",Superstore,Virtual Account
ID-2305,736221,60931,,2023-10-10,Campaign 10/10,BAGEMA59BAB10EF1FCC,4.00E+06,1,4.00E+05,0,"3,600,000",Beauty & Grooming,Virtual Account
ID-569,727957,3946,,2023-10-10,Campaign 10/10,BAGDOV5A099F4EF3FFA,3.70E+06,1,0.00E+00,0,"3,700,000",Beauty & Grooming,COD
ID-1049,729782,48100,,2023-10-10,Campaign 10/10,MATMY5A4A2575806B4,3.00E+06,1,0.00E+00,0,"3,000,000",Mobiles & Tablets,COD
ID-329,726890,4437,,2023-10-10,Campaign 10/10,HASONC59BA3E209AFCD,4.50E+06,1,4.50E+05,0,"4,050,000",Health & Sports,Instant Payment
ID-435,727159,69037,,2023-10-10,Campaign 10/10,MATAUD5A4B234260ACA,2.99E+06,1,2.99E+05,0,"2,691,000",Mobiles & Tablets,Instant Payment
ID-584,728256,14740,,2023-10-10,Campaign 10/10,MATINF5A3777F4087AF,1.75E+06,1,0.00E+00,0,"1,750,000",Mobiles & Tablets,COD
ID-301,726108,84709,,2023-10-10,Campaign 10/10,MEFREL59AC0792436BA-M,2.25E+06,1,0.00E+00,0,"2,250,000",Men's Fashion,COD
ID-2201,736489,15717,,2023-10-10,Campaign 10/10,BAGSAE5A002F0E57F42,6.75E+05,2,6.75E+04,0,"1,282,500",Beauty & Grooming,Instant Payment
ID-2991,740102,59918,,2023-10-10,Campaign 10/10,KABPLA5A3A059130080,3.75E+06,1,0.00E+00,0,"3,750,000",Kids & Baby,COD
ID-1409,731092,85111,,2023-10-10,Campaign 10/10,MEFBNB5A046DA911527-L,4.50E+06,1,0.00E+00,0,"4,500,000",Men's Fashion,COD
ID-3167,740775,86889,,2023-10-10,Campaign 10/10,MEFKUR59ACC9681626B,2.98E+06,1,0.00E+00,0,"2,980,000",Men's Fashion,COD
ID-185,725577,61340,,2023-10-10,Campaign 10/10,WOFMUN5A3BA5C9738ED,6.99E+06,1,0.00E+00,0,"6,990,000",Women's Fashion,COD
ID-193,725544,77809,,2023-10-10,Campaign 10/10,HALHED59D47BFC87AA8,5.49E+06,1,0.00E+00,0,"5,490,000",Home & Living,COD
ID-2105,734568,85980,,2023-10-10,Campaign 10/10,HASACO5A32718CC1BC7,6.00E+06,1,0.00E+00,0,"6,000,000",Health & Sports,COD
ID-3193,741295,18384,,2023-10-10,Campaign 10/10,BAGNOV5A2FDFCC6DECD,5.00E+06,1,0.00E+00,0,"5,000,000",Beauty & Grooming,COD
ID-1027,729587,42685,,2023-10-10,Campaign 10/10,HASQAR5A53693BDD568,5.66E+06,1,5.66E+05,0,"5,094,000",Health & Sports,Instant Payment
ID-3148,741261,77394,,2023-10-10,Campaign 10/10,MATTOP5A6FF42018628,1.69E+06,1,0.00E+00,0,"1,690,000",Mobiles & Tablets,COD
ID-27,724073,19100,complete,2023-10-10,Campaign 10/10,ENTYUE59FABFA53B9AA,5.49E+06,1,0.00E+00,0,"5,490,000",Entertainment,COD
ID-1081,730157,63013,,2023-10-10,Campaign 10/10,PSO5A434829C02CA,3.00E+05,2,3.00E+04,0,"570,000",Superstore,Instant Payment
ID-1896,733416,85769,,2023-10-10,Campaign 10/10,BAGDEA5A23FADEEAA56,6.99E+06,1,0.00E+00,0,"6,990,000",Beauty & Grooming,COD
ID-466,727020,84780,,2023-10-10,Campaign 10/10,WOFBUY59D73F58BB5B0,7.38E+06,1,7.38E+05,0,"6,642,000",Women's Fashion,Instant Payment
ID-1965,733984,49828,,2023-10-10,Campaign 10/10,BAGNOV5A3764DA380FC,5.00E+06,1,0.00E+00,0,"5,000,000",Beauty & Grooming,COD
ID-145,725272,84577,,2023-10-10,Campaign 10/10,MEFBNB5A046DA417C54-M,4.49E+06,1,0.00E+00,0,"4,490,000",Men's Fashion,COD
ID-1087,729766,68466,,2023-10-10,Campaign 10/10,HASWON59F966C070CBA,1.60E+06,1,0.00E+00,0,"1,600,000",Health & Sports,Credit Card
ID-153,725306,84581,,2023-10-10,Campaign 10/10,HAM59C0C7AEE5451,7.90E+05,1,0.00E+00,0,"790,000",Superstore,Transfer Bank
ID-2697,738469,46275,,2023-10-10,Campaign 10/10,COMA4-59AD330F9E8C5,7.33E+06,1,0.00E+00,0,"7,330,000",Computing,COD
ID-2488,737326,57451,,2023-10-10,Campaign 10/10,BAGSAE5A002F0E57F42,6.75E+05,1,0.00E+00,0,"675,000",Beauty & Grooming,Instant Payment
ID-1632,732238,85022,,2023-10-10,Campaign 10/10,BAGBER59DDB8237F6D4,1.94E+06,1,1.94E+05,0,"1,746,000",Beauty & Grooming,COD
ID-1699,732560,81503,,2023-10-10,Campaign 10/10,HALSHO59F8692DD0F2C,1.48E+06,1,0.00E+00,0,"1,480,000",Home & Living,COD
ID-1767,732871,85660,,2023-10-10,Campaign 10/10,MATTEL59BA9458A2D15,2.79E+06,1,0.00E+00,0,"2,790,000",Mobiles & Tablets,COD
ID-486,727861,588,,2023-10-10,Campaign 10/10,BAGSAE5A002F08B2217,1.98E+06,1,0.00E+00,0,"1,980,000",Beauty & Grooming,COD
ID-3416,742232,87185,,2023-10-10,Campaign 10/10,MEFKAR5A7C1393107CA-M,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-1748,732774,75580,,2023-10-10,Campaign 10/10,MATHRT5A3A12B37C10F,2.05E+06,1,0.00E+00,0,"2,050,000",Mobiles & Tablets,COD
ID-2693,738535,45598,,2023-10-10,Campaign 10/10,CHA5A6861C11616A,5.97E+06,1,0.00E+00,0,"5,970,000",Superstore,Instant Payment
ID-503,727710,34506,,2023-10-10,Campaign 10/10,SOGMAY5A2F7FDAAFCB9,4.32E+06,1,0.00E+00,0,"4,320,000",Soghaat,Transfer Bank
ID-2417,735828,86081,,2023-10-10,Campaign 10/10,MATYUN59ACAAE3E2481,5.74E+06,1,5.74E+05,0,"5,166,000",Mobiles & Tablets,Instant Payment
ID-2129,736383,777,,2023-10-10,Campaign 10/10,HASQAR5A618CB6CD7DC,8.00E+05,1,0.00E+00,0,"800,000",Health & Sports,COD
ID-795,729052,2207,,2023-10-10,Campaign 10/10,HALNAD59E0ACA67753C,4.20E+06,1,4.20E+05,0,"3,780,000",Home & Living,COD
ID-1408,731355,84976,,2023-10-10,Campaign 10/10,BAGLUX5A099F4E3D5CF,2.10E+06,2,0.00E+00,0,"4,200,000",Beauty & Grooming,COD
ID-2724,738453,86427,,2023-10-10,Campaign 10/10,HALHOM59E05A00F341B,2.01E+06,1,0.00E+00,0,"2,010,000",Home & Living,COD
ID-3338,742752,17684,,2023-10-10,Campaign 10/10,MEFECH5A4B608481D6D-L,8.99E+06,1,0.00E+00,0,"8,990,000",Men's Fashion,COD
ID-531,727697,72558,,2023-10-10,Campaign 10/10,KABNAD59E0AB2785384,6.50E+05,1,0.00E+00,0,"650,000",Kids & Baby,COD
ID-2279,735342,46636,,2023-10-10,Campaign 10/10,BAGDOV5A099F4EF3FFA,3.70E+06,2,3.70E+05,0,"7,030,000",Beauty & Grooming,Virtual Account
ID-2913,739469,86632,,2023-10-10,Campaign 10/10,BAGANG5A5862F26F667,2.99E+06,1,2.99E+05,0,"2,691,000",Beauty & Grooming,COD
ID-2015,734282,33259,,2023-10-10,Campaign 10/10,APPNAT5A0A01860CE92,8.85E+06,1,0.00E+00,0,"8,850,000",Appliances,COD
ID-1119,729641,83353,,2023-10-10,Campaign 10/10,BAGBER59AC6F11700DB,2.74E+06,1,2.74E+05,0,"2,466,000",Beauty & Grooming,Instant Payment
ID-621,728015,84851,,2023-10-10,Campaign 10/10,SOGCRY59C0BE756F9EF,3.50E+06,1,0.00E+00,0,"3,500,000",Soghaat,COD
ID-1881,733303,85743,,2023-10-10,Campaign 10/10,BAGSAE5A002F0483F62,7.20E+05,1,0.00E+00,0,"720,000",Beauty & Grooming,COD
ID-707,728362,84959,,2023-10-10,Campaign 10/10,BAGDIR5A1E97964C1E5,2.90E+06,1,0.00E+00,0,"2,900,000",Beauty & Grooming,COD
ID-179,725598,45308,,2023-10-10,Campaign 10/10,KABSTI5A044B6847FBC,5.20E+06,1,0.00E+00,0,"5,200,000",Kids & Baby,COD
ID-2346,736399,63334,,2023-10-10,Campaign 10/10,MEFPAK5A6837D0CA34F-L,2.99E+06,1,2.99E+05,0,"2,691,000",Men's Fashion,Instant Payment
ID-1425,731208,85389,,2023-10-10,Campaign 10/10,WOFSHO5A3233FF46982,5.00E+06,1,0.00E+00,0,"5,000,000",Women's Fashion,Transfer Bank
ID-872,729248,85123,,2023-10-10,Campaign 10/10,TAR59EDB89FE327B,4.90E+05,2,0.00E+00,0,"980,000",Superstore,COD
ID-1345,731117,8965,,2023-10-10,Campaign 10/10,SOGAMB5A2E6713BB9AD,9.00E+05,1,0.00E+00,0,"900,000",Soghaat,COD
ID-1781,733052,85692,,2023-10-10,Campaign 10/10,BAGDOV5A099F4F52FAF,5.00E+06,1,0.00E+00,0,"5,000,000",Beauty & Grooming,COD
ID-692,728514,68193,,2023-10-10,Campaign 10/10,HALSEV59AC53B480A29,3.70E+06,1,0.00E+00,0,"3,700,000",Home & Living,COD
ID-3422,742266,87190,,2023-10-10,Campaign 10/10,MEFKAR5A7C1393107CA-L,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-15,724900,15960,complete,2023-10-10,Campaign 10/10,SOGMAY5A2F7FD653351,4.80E+06,1,0.00E+00,0,"4,800,000",Soghaat,COD
ID-1628,732177,84920,,2023-10-10,Campaign 10/10,BAGCOS5A45E979C37DA,2.85E+06,1,0.00E+00,0,"2,850,000",Beauty & Grooming,Credit Card
ID-174,725851,27720,,2023-10-10,Campaign 10/10,APPBUK5A0141CAD298F,3.72E+06,2,0.00E+00,0,"7,440,000",Appliances,COD
ID-3163,740706,86877,,2023-10-10,Campaign 10/10,SOGCRY59C0BE5EE2CAD,5.63E+06,2,0.00E+00,0,"11,260,000",Soghaat,COD
ID-1670,732643,6630,,2023-10-10,Campaign 10/10,HALSHO59F835E4825D4,1.79E+06,2,1.79E+05,0,"3,401,000",Home & Living,COD
ID-1811,733106,85701,,2023-10-10,Campaign 10/10,HAM59C0C7AEE5451,7.90E+05,1,0.00E+00,0,"790,000",Superstore,COD
ID-2694,738536,45598,,2023-10-10,Campaign 10/10,MEFREL59AC07E4BDBB0-XL,2.25E+06,1,0.00E+00,0,"2,250,000",Men's Fashion,Instant Payment
ID-281,726155,72214,,2023-10-10,Campaign 10/10,MEFAYB59FAB695BD4A4-M,6.99E+06,1,0.00E+00,0,"6,990,000",Men's Fashion,COD
ID-3137,741251,62486,,2023-10-10,Campaign 10/10,BAGRIV5A45EDDEBDF9D,3.05E+06,1,0.00E+00,0,"3,050,000",Beauty & Grooming,COD
ID-1277,730940,31663,,2023-10-10,Campaign 10/10,HALCLI5A1EA4DECC6C9,3.47E+06,1,0.00E+00,0,"3,470,000",Home & Living,COD
ID-1584,732051,85542,,2023-10-10,Campaign 10/10,WOFBIN5A44A6F44F454,2.99E+06,1,0.00E+00,0,"2,990,000",Women's Fashion,COD
ID-1304,730994,84848,,2023-10-10,Campaign 10/10,WOFGUL59AD7C3E294CF,7.00E+06,1,0.00E+00,0,"7,000,000",Women's Fashion,COD
ID-2973,739859,86710,,2023-10-10,Campaign 10/10,HASQAR5A5369462510C,9.80E+05,1,0.00E+00,0,"980,000",Health & Sports,COD
ID-64,724935,82115,,2023-10-10,Campaign 10/10,MATONE5A38C84B29E7E,4.95E+06,1,0.00E+00,0,"4,950,000",Mobiles & Tablets,COD
ID-1251,730483,85242,,2023-10-10,Campaign 10/10,MEFHAW59D5D3CB3AC83,8.48E+06,1,0.00E+00,0,"8,480,000",Men's Fashion,COD
ID-2072,734733,9397,,2023-10-10,Campaign 10/10,WOFGOL5A56B4697514C-M,2.49E+06,1,0.00E+00,0,"2,490,000",Women's Fashion,COD
ID-1397,731322,75096,,2023-10-10,Campaign 10/10,WOFAKI59AD65734DF6B,5.98E+06,1,0.00E+00,0,"5,980,000",Women's Fashion,COD
ID-455,726365,84167,,2023-10-10,Campaign 10/10,MEFBNB5A046DA417C54-M,4.49E+06,1,0.00E+00,0,"4,490,000",Men's Fashion,COD
ID-2421,735837,86082,,2023-10-10,Campaign 10/10,KABANG5A02DFF49F600,1.45E+06,1,1.45E+05,0,"1,305,000",Kids & Baby,Instant Payment
ID-462,726508,84752,,2023-10-10,Campaign 10/10,MEFAYB59FAB695BD4A4-XL,6.99E+06,1,0.00E+00,0,"6,990,000",Men's Fashion,COD
ID-3085,740379,86807,,2023-10-10,Campaign 10/10,MATINF5A01AA52CCFC3,2.49E+06,1,0.00E+00,0,"2,490,000",Mobiles & Tablets,COD
ID-255,726300,27113,,2023-10-10,Campaign 10/10,MEFBNB59FC74FECF255-M,3.99E+06,1,0.00E+00,0,"3,990,000",Men's Fashion,COD
ID-2572,737556,78064,,2023-10-10,Campaign 10/10,KABNAD59E0AD19765F6,2.20E+06,1,0.00E+00,0,"2,200,000",Kids & Baby,Instant Payment
ID-3310,742237,9755,,2023-10-10,Campaign 10/10,MEFSAE59DF2BA933596,1.99E+06,1,0.00E+00,0,"1,990,000",Men's Fashion,COD
ID-1704,732387,85617,,2023-10-10,Campaign 10/10,WOFDEA5A44C0381D081-34,4.99E+06,1,0.00E+00,0,"4,990,000",Women's Fashion,COD
ID-1471,731622,71072,,2023-10-10,Campaign 10/10,BAGNYX5A095ACF89B5D,7.17E+06,1,7.17E+05,0,"6,453,000",Beauty & Grooming,Instant Payment
ID-125,724958,84517,,2023-10-10,Campaign 10/10,MEFDEA59F1EE572E3E7-M,6.99E+06,1,0.00E+00,0,"6,990,000",Men's Fashion,COD
ID-1266,730674,85280,,2023-10-10,Campaign 10/10,MATMI5A01A9ECE7A94,1.75E+06,1,0.00E+00,0,"1,750,000",Mobiles & Tablets,COD
ID-264,726009,32300,,2023-10-10,Campaign 10/10,SOGMUL5A2FCAD4B7344,6.66E+06,1,0.00E+00,0,"6,660,000",Soghaat,Virtual Account
ID-830,729061,66683,,2023-10-10,Campaign 10/10,BAGKUR59ACDD5C28BB4,5.98E+06,2,0.00E+00,0,"11,960,000",Beauty & Grooming,COD
ID-1369,731224,56640,,2023-10-10,Campaign 10/10,KAR59E85CE43ACF1,2.49E+06,1,0.00E+00,0,"2,490,000",Superstore,COD
ID-407,726674,60931,,2023-10-10,Campaign 10/10,KNO59F31ABDC1820,3.94E+06,1,3.94E+05,0,"3,546,000",Superstore,Virtual Account
ID-3296,741916,87107,,2023-10-10,Campaign 10/10,MEFKAR5A7C1393107CA-M,7.40E+06,1,0.00E+00,0,"7,400,000",Men's Fashion,COD
ID-834,729014,67007,,2023-10-10,Campaign 10/10,BAGDOV5A099F4EF3FFA,3.70E+06,2,0.00E+00,0,"7,400,000",Beauty & Grooming,COD
ID-2366,735214,70769,,2023-10-10,Campaign 10/10,SOGSND5A4375413E991,8.70E+06,1,8.70E+05,0,"7,830,000",Soghaat,Instant Payment
ID-2195,735362,15717,,2023-10-10,Campaign 10/10,SUN5A099F4D8C486,4.80E+06,2,4.80E+05,0,"9,120,000",Superstore,Instant Payment
ID-3245,741666,87040,,2023-10-10,Campaign 10/10,MEFKAR5A7C1393107CA-XL,7.40E+06,1,0.00E+00,0,"7,400,000",Men's Fashion,COD
ID-2234,735368,38561,,2023-10-10,Campaign 10/10,HASQAR5A618CC063535,1.70E+06,1,1.70E+05,0,"1,530,000",Health & Sports,Instant Payment
ID-431,726639,67921,,2023-10-10,Campaign 10/10,BAGKEM5A38AE8FACD28,8.50E+06,1,0.00E+00,0,"8,500,000",Beauty & Grooming,COD
ID-1319,730892,85318,,2023-10-10,Campaign 10/10,KABHED59D3832D8BC07,4.99E+06,1,0.00E+00,0,"4,990,000",Kids & Baby,COD
ID-511,727758,40887,,2023-10-10,Campaign 10/10,WOFNIG5A267FAF8ED9A-36B,4.50E+06,1,0.00E+00,0,"4,500,000",Women's Fashion,Transfer Bank
ID-936,729370,85145,,2023-10-10,Campaign 10/10,BAGWIN5A3CA34F03BA1,4.99E+06,1,0.00E+00,0,"4,990,000",Beauty & Grooming,COD
ID-2035,734224,69318,,2023-10-10,Campaign 10/10,MEFOXF5A5351278999F-L,3.99E+06,1,0.00E+00,0,"3,990,000",Men's Fashion,COD
ID-121,725164,84321,,2023-10-10,Campaign 10/10,KABSEN59C10487309B7,4.19E+06,1,0.00E+00,0,"4,190,000",Kids & Baby,COD
ID-807,728933,39462,,2023-10-10,Campaign 10/10,BAGNAD59E0ABA15A469,6.20E+06,1,0.00E+00,0,"6,200,000",Beauty & Grooming,Instant Payment
ID-1278,730941,31663,,2023-10-10,Campaign 10/10,HALDYN5A00299858EA6,3.50E+06,1,0.00E+00,0,"3,500,000",Home & Living,COD
ID-3291,741875,87095,,2023-10-10,Campaign 10/10,MEFKAR5A7C1393107CA-S,7.40E+06,1,0.00E+00,0,"7,400,000",Men's Fashion,COD
ID-2650,737778,79927,,2023-10-10,Campaign 10/10,HALEMA59BA8F3BCD78E,2.00E+06,1,0.00E+00,0,"2,000,000",Home & Living,COD
ID-1656,732319,85603,,2023-10-10,Campaign 10/10,KABNAD59E0AB1A0068E,2.90E+06,1,0.00E+00,0,"2,900,000",Kids & Baby,COD
ID-912,729320,68301,,2023-10-10,Campaign 10/10,APPNAT5A018FEDA562F,6.99E+06,1,0.00E+00,0,"6,990,000",Appliances,COD
ID-922,729505,82632,,2023-10-10,Campaign 10/10,WOFCHI5A1E5FDD7316D,7.80E+06,1,0.00E+00,0,"7,800,000",Women's Fashion,COD
ID-3147,741260,77394,,2023-10-10,Campaign 10/10,MATTOP5A6FF4C56459A,5.90E+05,1,0.00E+00,0,"590,000",Mobiles & Tablets,COD
ID-796,728991,14168,,2023-10-10,Campaign 10/10,MEFMUN59ADC5B9B10F9,2.49E+06,1,0.00E+00,0,"2,490,000",Men's Fashion,Credit Card
ID-110,725307,53081,,2023-10-10,Campaign 10/10,MATINF59B924E3BBE79,1.16E+06,1,0.00E+00,0,"1,160,000",Mobiles & Tablets,COD
ID-1524,731838,13077,,2023-10-10,Campaign 10/10,HALHED59CDFB7C32965,2.99E+06,1,0.00E+00,0,"2,990,000",Home & Living,COD
ID-2676,738144,86371,,2023-10-10,Campaign 10/10,BAGGAR5A0A925AC7A61,3.46E+06,1,0.00E+00,0,"3,460,000",Beauty & Grooming,COD
ID-215,725437,84608,,2023-10-10,Campaign 10/10,APPWES59BD039881747,8.70E+06,1,0.00E+00,0,"8,700,000",Appliances,COD
ID-2653,737781,79927,,2023-10-10,Campaign 10/10,HALEMA59BA906A772DD,3.00E+06,1,0.00E+00,0,"3,000,000",Home & Living,COD
ID-2853,739247,63212,,2023-10-10,Campaign 10/10,HALSHO59F8669F78A2D,1.53E+06,1,1.53E+05,0,"1,377,000",Home & Living,COD
ID-1780,733051,85692,,2023-10-10,Campaign 10/10,BAGDOV5A099F4EF3FFA,3.70E+06,2,0.00E+00,0,"7,400,000",Beauty & Grooming,COD
ID-719,728510,84993,,2023-10-10,Campaign 10/10,APPNAT5A018FEDA562F,6.99E+06,1,0.00E+00,0,"6,990,000",Appliances,COD
ID-2381,736690,82215,,2023-10-10,Campaign 10/10,HALEMA59AC666963B26,2.38E+06,1,0.00E+00,0,"2,380,000",Home & Living,COD
ID-2939,739667,68048,,2023-10-10,Campaign 10/10,HALSHO59F8669F78A2D,1.53E+06,2,0.00E+00,0,"3,060,000",Home & Living,COD
ID-2519,737332,85540,,2023-10-10,Campaign 10/10,BAGRUB59BA22503D91A,4.44E+06,1,0.00E+00,0,"4,440,000",Beauty & Grooming,COD
ID-1527,731818,29684,,2023-10-10,Campaign 10/10,COMSMA59DCCC140BEF9,7.95E+06,1,0.00E+00,0,"7,950,000",Computing,COD
ID-3311,742238,9755,,2023-10-10,Campaign 10/10,WOFVAL59D5EAD556C04-M,4.00E+06,1,0.00E+00,0,"4,000,000",Women's Fashion,COD
ID-3384,742052,87136,,2023-10-10,Campaign 10/10,MEFKAR5A7C13F1DB438,4.15E+06,1,0.00E+00,0,"4,150,000",Men's Fashion,COD
ID-1484,731387,85086,,2023-10-10,Campaign 10/10,COMHED59D48A9FC3F3C,9.00E+06,1,0.00E+00,0,"9,000,000",Computing,COD
ID-2843,739389,26664,,2023-10-10,Campaign 10/10,COMSTE59D5F25A23EA9,5.50E+05,2,5.50E+04,0,"1,045,000",Computing,COD
ID-1216,730373,85234,,2023-10-10,Campaign 10/10,MEFWIN5A263D6926DF9,2.99E+06,1,0.00E+00,0,"2,990,000",Men's Fashion,COD
ID-46,724835,42753,complete,2023-10-10,Campaign 10/10,BAGSAE5A002F11DA70F,1.62E+06,2,0.00E+00,0,"3,240,000",Beauty & Grooming,Instant Payment
ID-2774,738812,86481,,2023-10-10,Campaign 10/10,HALLAZ5A5496030CB60,5.50E+06,1,5.50E+05,0,"4,950,000",Home & Living,COD
ID-219,725691,84645,,2023-10-10,Campaign 10/10,BAGKRO5A0AC7CFC931A,3.60E+06,1,0.00E+00,0,"3,600,000",Beauty & Grooming,COD
ID-3420,742261,87189,,2023-10-10,Campaign 10/10,MEFDEA59D36DFB40E16-L,4.99E+06,1,4.99E+05,0,"4,491,000",Men's Fashion,COD
ID-428,727305,67218,,2023-10-10,Campaign 10/10,SOGMUL5A2FCAD54EED6,3.46E+06,1,0.00E+00,0,"3,460,000",Soghaat,COD
